76,1,1,26.4509905802917,0.367375163070614
78,1,2,19.0342804637345,0.264365217932762
82,1,3,16.4345412753542,0.319560780446973
110,1,4,25.1270321044564,0.488581570673819
113,1,5,18.0022848382135,0.300038320667356
137,1,6,18.4735021251139,0.359207273131691
163,1,7,22.4199623170586,0.186833168775237
187,1,8,26.3310080313482,0.511992232425229
207,1,9,22.8962654702662,0.190802364893988
224,1,10,12.5871473772193,0.104892978724477
225,1,11,13.4383226828583,0.22397222389194
228,1,12,22.3809545242056,0.186508103574744
241,1,13,27.1878655557513,0.226565727550364
251,1,14,19.8727146816647,0.386414205719043
274,1,15,17.6912316506993,0.245711747273398
334,1,16,13.2781457321728,0.258186373563405
338,1,17,18.7285729575181,0.364166987729543
339,1,18,11.9627797888859,0.166149852209858
340,1,19,20.4316342607842,0.170263755050763
347,1,20,20.3071499898936,0.338452770593559
369,1,21,17.6174920138183,0.244687584830721
405,1,22,20.6761683732023,0.402036928885998
435,1,23,20.0067660699175,0.166723183961086
447,1,24,19.8976737408495,0.386899521146999
451,1,25,22.6232217231876,0.188526998514708
455,1,26,16.9993790328471,0.330543745629034
2,500,27,25.7791729468554,0.358044355141581
22,2,28,19.0409169848188,0.37024034867463
25,2,29,25.3340803810955,0.211117505402999
34,2,30,20.5525710147003,0.342543124279285
37,2,31,21.4934255130707,0.179112022565092
44,2,32,14.5799799248342,0.283499836449242
77,2,33,22.5261064117852,0.438007975079702
126,2,34,28.1471449163371,0.469119457234218
171,2,35,21.6938632560858,0.18078233842647
210,2,36,31.4221340684306,0.436418877863026
225,2,37,17.6415040786383,0.14701265159868
232,2,38,18.3567492327213,0.152973032651005
263,2,39,20.2138101376077,0.28074758762022
267,2,40,18.7725304322568,0.260729797920572
287,2,41,8.71308550316382,0.121015173244892
329,2,42,17.9809467751174,0.299682685997913
345,2,43,22.0466439040723,0.30620363251927
346,2,44,7.13005401295978,0.118834328616716
360,2,45,20.8688831930713,0.289845831780248
363,2,46,22.5651067604335,0.188042706770991
372,2,47,20.95137350546,0.34918983777598
404,2,48,17.4870952696986,0.14572591049479
418,2,49,24.0411903983423,0.400686827188243
419,2,50,24.9472915726697,0.415788525508383
464,2,51,19.8914768473159,0.165762439670812
473,2,52,19.8500357300748,0.275695161251436
494,2,53,21.7594160333294,0.181328612007185
28,3,54,20.7717334006422,0.346195833633816
44,3,55,14.5780472151251,0.242967647959382
51,3,56,16.485502271325,0.274758590995447
62,3,57,13.7636841142707,0.229394918753634
118,3,58,18.2645311211601,0.152204547773208
119,3,59,21.727892928989,0.362131838521722
146,3,60,26.0194256978858,0.505933682205513
148,3,61,25.6180832124535,0.426968395115334
159,3,62,22.0340634094457,0.18361734197247
176,3,63,22.7552440144598,0.189627185155459
200,3,64,14.3668782166271,0.199540134862912
204,3,65,19.9036563074434,0.331727870506141
216,3,66,13.6018734704192,0.226698072531966
241,3,67,14.2352358855636,0.276796474767405
242,3,68,20.6262609974251,0.171885645820282
266,3,69,17.6225498323282,0.146854699419734
285,3,70,24.3950971315628,0.474349490370787
288,3,71,26.7382725395007,0.519911270863419
293,3,72,15.690153790642,0.261502772379417
339,3,73,16.4677337981033,0.320206191127868
352,3,74,9.70370914594566,0.134773845957125
353,3,75,21.0350810867746,0.350584965247325
367,3,76,22.6946453820889,0.441285124346213
373,3,77,21.2408580330868,0.354014583762887
381,3,78,17.3238171934718,0.24060876461841
390,3,79,17.0779408393296,0.142316287514019
398,3,80,17.0323761914694,0.28387316362284
405,3,81,10.1214661144106,0.196806443003012
406,3,82,12.1383000847877,0.202305163257129
432,3,83,23.0769267272281,0.192307876573079
441,3,84,21.3465148584268,0.177887766130322
454,3,85,13.7224169362128,0.190589276585366
470,3,86,21.241546008369,0.177013025013382
471,3,87,18.5364180824854,0.360430639948164
491,3,88,5.27161281295022,0.102503664476898
5,4,89,15.1310412939058,0.252184223312315
54,4,90,20.7723940028341,0.403907984292348
57,4,91,20.3942384464291,0.339904246030331
98,4,92,19.0186466424945,0.31697769762353
100,4,93,24.1772214660111,0.470113015706994
221,4,94,17.7636702276089,0.345404975193932
223,4,95,23.9073401720603,0.46486531968202
244,4,96,18.0806512988051,0.301344429388769
251,4,97,22.0082926928377,0.427939366934175
262,4,98,23.7847730663404,0.330344334641095
287,4,99,19.0900506176526,0.265139804023515
289,4,100,14.3607619821907,0.199455187094449
303,4,101,17.8686102818943,0.248175341344202
319,4,102,24.5536412737095,0.477432295600994
321,4,103,19.449291931596,0.162077562425246
331,4,104,19.5722106056225,0.380571066232603
338,4,105,21.4929496432099,0.298513428299578
367,4,106,12.2681948194563,0.102235038616768
398,4,107,26.1632790322069,0.436054999380502
404,4,108,17.4418256865844,0.339146881889763
412,4,109,21.9940990235684,0.305473841928439
442,4,110,19.1787528223745,0.372920492104547
443,4,111,17.4939254740305,0.145782828909757
465,4,112,11.9695334095588,0.199492383086426
492,4,113,24.8865894407762,0.483906292917594
28,5,114,19.2032647827165,0.320054669088805
48,5,115,22.4359648115499,0.311610871671136
56,5,116,14.5138141061437,0.282213277834347
57,5,117,16.8327043078086,0.140272648116434
61,5,118,25.1374122109663,0.418957205348268
84,5,119,13.6438579595243,0.113698907288422
87,5,120,24.7243014197751,0.480750689984761
93,5,121,12.2448959566948,0.170068135452938
99,5,122,23.9152230042833,0.465018597097866
113,5,123,16.4555557731721,0.137129741146806
162,5,124,26.6102337414414,0.443504250493807
175,5,125,18.8162156299123,0.365871152167204
200,5,126,24.623263294725,0.478786058203748
222,5,127,10.4101899100503,0.173503303970037
240,5,128,15.7490245078013,0.218736626486401
252,5,129,16.7155237661175,0.232160238035229
259,5,130,14.4010057679966,0.280019780615578
287,5,131,15.3882074737234,0.299215384694515
289,5,132,17.3011807396093,0.336412116844103
298,5,133,20.3495450990225,0.169579678155488
327,5,134,15.9516670182644,0.265861329659967
344,5,135,27.5851004778897,0.459752042432835
377,5,136,18.8651794671177,0.314419909321022
378,5,137,16.0469521789905,0.312024319766294
392,5,138,22.8665122796711,0.190554421440675
